Year,Island,Population,Mericarp.width,Mericarp.length,Mericarp.upper.spine.size,Mericarp.mass,Number.of.seeds.eaten,Presence.of.lower.spines 
2016,Baltra,AP2,3.33,7.13,13.85,0.095,0,1
2016,Baltra,AP2,2.79,4.47,7.33,0.037,0,1
2016,Baltra,AP2,2.87,5.56,10.38,0.051,0,1
2016,Baltra,AP2,2.79,5.76,9.33,0.045,1,1
2016,Baltra,AP2,2.92,6.37,7.21,0.042,1,1
2016,Baltra,AP2,3.78,5.7,9.83,0.058,1,1
2016,Baltra,AP2,3.06,5.34,7.8,0.041,1,1
2016,Baltra,AP2,2.96,5.58,5.58,0.043,1,1
2016,Baltra,AP2,2.73,9.98,10.05,0.048,1,1
2016,Baltra,AP2,3.11,5.45,6.73,0.049,0,0
2016,Baltra,AP2,3.41,5.24,7.7,0.048,1,1
2016,Baltra,AP2,3.32,5.34,8.35,0.052,0,0
2016,Baltra,AP2,3.09,6.25,10.38,0.061,1,1
2016,Baltra,AP2,3.33,5.07,8.99,0.04,1,1
2016,Baltra,AP2,2.67,5.2,7.02,0.032,0,1
2016,Baltra,AP2,2.91,5.97,10.24,0.059,0,1
2016,Baltra,AP2,3.13,5.61,5.21,0.052,0,1
2016,Baltra,AP2,2.68,5.46,5.86,0.035,1,1
2016,Baltra,AP2,4,6.88,11.04,0.09,0,1
2016,Baltra,AP2,3.18,5.64,7.03,0.059,0,1
2016,Baltra,AP2,3.33,6.16,8.77,0.069,0,1
2016,Baltra,AP2,2.47,5.14,6.24,0.033,0,1
2016,Baltra,AP2,3.15,6.83,9.37,0.071,0,1
2016,Baltra,AP2,2.92,5.64,7.78,0.044,0,1
2016,Baltra,AP2,2.84,5.86,5.01,0.029,0,1
2016,Baltra,AP2,4.52,6.26,6.51,0.068,0,0
2016,Baltra,AP2,2.23,3.52,5.86,0.014,1,1
2016,Baltra,AP2,2.62,4.56,7.89,0.021,0,1
2016,Baltra,AP2,2.23,3.39,5.11,0.018,0,1
2016,Baltra,AP2,2.71,5.79,2.82,0.034,1,0
2016,Baltra,AP2,3.49,6.52,7.62,0.064,0,1
2016,Baltra,AP2,2.8,5.11,4.96,0.035,0,1
2016,Baltra,AP2,3.86,6.91,8.37,0.074,0,1
2016,Baltra,AP2,2.94,7.45,7.07,0.08,0,1
2016,Baltra,AP2,2.24,3.96,6.42,0.02,1,1
2016,Baltra,AP2,3.72,6.76,8.2,0.078,1,1
2016,Baltra,AP2,2.33,4.09,3.74,0.014,1,0
2016,Baltra,AP2,3.11,5.26,5.8,0.046,0,0
2016,Baltra,AP2,3.45,5.54,10.08,0.057,1,1
2016,Baltra,AP2,5.13,9.92,10.11,0.178,0,1
2016,Baltra,AP2,3.77,6.81,7.56,0.088,0,1
2016,Baltra,AP2,4.1,6.88,7,0.063,1,1
2016,Baltra,AP2,3.95,7.21,5.04,0.072,1,1
2016,Baltra,AP2,3.71,6.56,10.49,0.078,1,1
2016,Baltra,AP2,3.73,8.62,8.83,0.096,1,1
2016,Baltra,AP2,3.1,5.4,7.8,0.056,0,1
2016,Baltra,AP2,3.1,6.98,7.78,0.056,0,1
2016,Baltra,AP2,2.79,5.29,6.59,0.037,0,0
2016,Baltra,AP2,2.38,5.33,7.74,0.034,0,1
2016,Baltra,AP2,4.12,8.58,10.73,0.12,0,1
2016,Baltra,AP2,3.92,7.21,7.97,0.079,1,1
2016,Baltra,AP2,3.1,7.97,8.2,0.086,0,1
2016,Baltra,AP2,3.39,6.42,8.23,0.058,1,1
2016,Baltra,AP2,3.15,5.07,8.46,0.049,1,0
2016,Baltra,AP2,3.69,6.58,7.4,0.062,0,1
2016,Baltra,AP2,2.99,6.65,5.5,0.05,0,1
2016,Baltra,AP2,5.29,8.34,7.95,0.125,0,1
2016,Baltra,AP2,2.56,5.02,7.81,0.038,0,1
2016,Baltra,AP2,3.28,5.16,7.89,0.047,0,1
2016,Baltra,AP2,3.56,6.56,8.87,0.06,1,1
2016,Baltra,AP2,3.33,6.87,13.52,0.065,0,1
2016,Baltra,AP2,3.68,6.28,7.66,0.059,1,1
2016,Baltra,AP2,4.24,7.39,7.71,0.109,0,1
2016,Baltra,AP2,2.6,4.02,5.75,0.027,0,1
2016,Baltra,AP2,3.24,5.53,5.94,0.054,0,1
2016,Baltra,AP2,2.69,5.19,10.29,0.037,1,1
2016,Baltra,AP2,3.18,5.66,6.75,0.049,0,0
2016,Baltra,AP2,3.64,7.83,8.61,0.083,1,1
2016,Baltra,AP2,2.67,4.3,4.98,0.03,0,1
2016,Baltra,AP2,3.15,5.64,5.53,0.047,0,0
2016,Baltra,AP2,4.28,7.12,9.84,0.074,1,1
2016,Baltra,AP2,3.05,7.78,10.53,0.082,0,1
2016,Baltra,AP2,3.68,6.53,11.84,0.073,0,1
2016,Baltra,AP2,2.76,5.42,6.72,0.042,0,0
2016,Baltra,AP2,2.41,4.24,5.1,0.018,1,1
2016,Baltra,AP2,3.49,7.96,10.27,0.104,0,1
2016,Baltra,AP2,3.29,5.69,8.86,0.053,1,1
2016,Baltra,AP2,3.78,6.96,8.91,0.045,1,1
2016,Baltra,AP2,2.87,5.03,8.44,0.041,0,0
2016,Baltra,AP2,3.07,5.85,7.71,0.038,0,1
2016,Baltra,AP2,2.75,4.16,5.16,0.016,0,0
2016,Baltra,AP2,2.86,7.68,7.67,0.07,0,1
2016,Baltra,AP2,4.85,10.09,10.68,0.214,0,1
2016,Baltra,AP2,3.94,6.05,6.79,0.073,0,1
2016,Baltra,AP2,2.6,4.34,5.63,0.027,0,1
2016,Baltra,AP2,3.09,6.81,12.12,0.063,1,1
2016,Baltra,AP2,2.9,4.71,7.32,0.039,1,1
2016,Baltra,AP2,3.88,7.56,8.73,0.106,0,1
2016,Baltra,AP2,2.57,5.34,5.48,0.024,1,1
2016,Baltra,AP2,4.13,6.53,8.74,0.068,0,1
2016,Baltra,AP2,3.65,5.84,8.35,0.06,0,0
2016,Baltra,AP2,3.37,5.53,5.96,0.047,0,0
2016,Baltra,AP2,3.27,5.65,10.62,0.049,1,1
2016,Baltra,AP2,2.85,4.49,5.58,0.036,0,0
2016,Baltra,AP2,2.94,4.75,7.98,0.024,1,1
2016,Baltra,AP2,3.47,6.44,9.22,0.057,1,1
2016,Baltra,AP2,3.36,6.74,7.55,0.065,0,1
2016,Baltra,AP2,3.22,4.44,8.14,0.026,1,1
2016,Baltra,AP2,3.4,6.15,5.36,0.046,1,0
2016,Baltra,CH,2.73,7.26,7.13,0.061,0,1
2016,Baltra,CH,3.56,7.66,10.82,0.082,0,1
2016,Baltra,CH,3.52,5.61,10.87,0.058,0,1
2016,Baltra,CH,3.79,6.67,11.58,0.091,0,1
2016,Baltra,CH,2.73,5.94,6.4,0.04,0,1
2016,Baltra,CH,3.81,5.5,12.14,0.072,0,1
2016,Baltra,CH,3.64,7.26,8.39,0.087,0,1
2016,Baltra,CH,3.04,6.58,9.69,0.052,0,1
2016,Baltra,CH,3.89,6.42,8.73,0.069,0,1
2016,Baltra,CH,2.86,4.54,6.57,0.033,0,1
2016,Baltra,CH,3.39,5.49,5.52,0.045,0,1
2016,Baltra,CH,3.71,5.94,10.54,0.059,0,1
2016,Baltra,CH,3.34,6.03,10.77,0.069,0,1
2016,Baltra,CH,3.53,7.05,8.89,0.075,0,1
2016,Baltra,CH,3.15,7.26,8.22,0.031,0,0
2016,Baltra,CH,3.25,5.41,7.95,0.043,0,1
2016,Baltra,CH,2.56,5.78,7.76,0.039,0,1
2016,Baltra,CH,3.25,6.08,7.99,0.046,0,0
2016,Baltra,CH,2.79,5.02,2.8,0.034,0,1
2016,Baltra,CH,2.9,6.17,9.86,0.051,0,1
2016,Baltra,CH,3.01,5.57,7.82,0.023,0,1
2016,Baltra,CH,2.39,5.25,6.22,0.016,0,1
2016,Baltra,CH,3.73,5.84,10.62,0.054,0,1
2016,Baltra,CH,3.83,4.48,10.8,0.037,0,1
2016,Baltra,CH,3.57,5.41,7.64,0.048,0,1
2016,Baltra,CH,3.61,6.34,9.02,0.075,0,1
2016,Baltra,CH,3.52,7.18,9.22,0.086,0,1
2016,Baltra,CH,3.1,6.26,6.97,0.044,0,1
2016,Baltra,CH,4.47,5.89,9.43,0.062,0,1
2016,Baltra,CH,3.93,5.4,8.49,0.055,0,1
2016,Baltra,CH,3.41,6.5,11.43,0.068,0,1
2016,Baltra,CH,3.07,5.3,8.85,0.052,0,1
2016,Baltra,CH,3.59,5.92,8.91,0.058,0,1
2016,Baltra,CH,3.18,5.23,6.17,0.027,0,1
2016,Baltra,CH,3.49,7.03,5.67,0.075,0,1
2016,Baltra,CH,3.29,4.87,5.29,0.037,0,1
2016,Baltra,CH,3.89,6.27,7.53,0.063,0,1
2016,Baltra,CH,3.61,6.41,8.42,0.065,0,1
2016,Baltra,CH,3.45,6.39,8.74,0.067,0,1
2016,Baltra,CH,3.76,6.27,8.1,0.059,0,1
2016,Baltra,CH,3.37,6.25,6.82,0.062,0,1
2016,Baltra,CH,4.14,6.01,7.87,0.055,0,1
2016,Baltra,CH,2.68,5.87,7.87,0.05,0,1
2016,Baltra,CH,3.38,5.59,8.67,0.051,0,1
2016,Baltra,CH,3.66,4.95,5.63,0.03,0,1
2016,Baltra,CH,3.21,5.4,7.99,0.054,0,1
2016,Baltra,CH,4.06,8.44,7.81,0.117,0,0
2016,Baltra,CH,3.11,5.66,6.15,0.049,0,1
2016,Baltra,CH,3.99,6.68,10.13,0.092,0,1
2016,Baltra,CH,4.57,4.95,5.19,0.036,0,1
2016,Baltra,CH,4.83,4.91,7.15,0.033,0,1
2016,Baltra,CH,3.56,5.31,10.28,0.042,0,1
2016,Baltra,CH,3.15,6.28,7.66,0.049,0,1
2016,Baltra,CH,3.39,5.65,7.81,0.048,0,1
2016,Baltra,CH,2.79,5.12,6.28,0.034,0,1
2016,Baltra,CH,3.7,5.71,7.67,0.057,0,1
2016,Baltra,CH,2.78,5.3,2.74,0.029,0,1
2016,Baltra,CH,2.83,6.55,8.4,0.052,0,1
2016,Baltra,CH,2.72,5.93,10.04,0.044,0,0
2016,Baltra,CH,2.21,4.61,6.39,0.02,0,1
2016,Baltra,CH,3.06,4.88,4.92,0.029,0,1
2016,Baltra,CH,2.67,4.96,8.1,0.026,0,1
2016,Baltra,CH,2.6,4.45,7.53,0.026,0,1
2016,Baltra,CH,3.22,5.66,4.63,0.054,0,1
2016,Baltra,CH,2.59,4.46,6.5,0.028,0,1
2016,Baltra,CH,2.51,4.18,2.55,0.014,1,1
2016,Baltra,CH,3.92,5.24,5.73,0.034,0,1
2016,Baltra,CH,3.13,6.11,7.09,0.062,0,1
2016,Baltra,CH,2.69,5.94,8.1,0.043,0,1
2016,Baltra,CH,3.99,6.89,8.51,0.075,0,1
2016,Baltra,CH,4.26,7.65,7.12,0.103,0,1
2016,Baltra,CH,4.77,5.95,5.64,0.039,0,1
2016,Baltra,CH,3.73,6.04,6.55,0.057,0,1
2016,Baltra,CH,2.75,5.34,7.6,0.033,0,1
2016,Baltra,CH,3.1,3.24,7.05,0.015,0,1
2016,Baltra,CH,2.29,4.88,4.61,0.014,0,1
2016,Baltra,CH,2.51,4.77,4.56,0.026,0,0
2016,Baltra,CH,2.91,5.2,6.1,0.035,0,1
2016,Baltra,CH,2.85,5.61,3.26,0.016,0,1
2016,Baltra,CH,2.8,6.77,7.61,0.044,0,0
2016,Baltra,CH,3.27,4.96,2.53,0.033,0,1
2016,Baltra,CH,2.77,6.29,5.61,0.038,0,0
2016,Baltra,CH,3.58,4.96,6.8,0.031,0,1
2016,Baltra,CH,3.92,4.83,8.73,0.035,0,1
2016,Baltra,CH,3.36,5.21,4.93,0.029,0,1
2016,Baltra,CH,4.53,8.44,8.77,0.122,0,1
2016,Baltra,CH,3.2,6.65,6.06,0.05,0,1
2016,Baltra,CH,3.42,6.28,8.16,0.055,0,1
2016,Baltra,CH,2.35,4.87,7.37,0.025,0,1
2016,Baltra,CH,3.51,6.68,7.45,0.058,0,1
2016,Baltra,CH,2.42,4.28,5.26,0.02,0,1
2016,Baltra,CH,3.01,5.18,6.6,0.035,0,1
2016,Baltra,CH,2.99,6.94,6.47,0.054,0,1
2016,Baltra,CH,2.9,5.13,4.79,0.027,0,1
2016,Baltra,CH,2.84,4.74,6.53,0.033,0,0
2016,Baltra,CH,2.86,4.71,5.12,0.026,0,1
2016,Baltra,CH,2.83,3.94,6.09,0.02,0,1
2016,Baltra,CH,3.2,4.84,7.29,0.029,0,1
2016,Baltra,CH,1.92,3.6,3.53,0.013,0,0
2016,Baltra,CH,2.65,4.73,5.7,0.031,0,1
2016,Espanola,BG,5.19,10.4,14.41,0.233,0,1
2016,Espanola,BG,4.08,8.34,10.18,0.116,1,1
2016,Espanola,BG,3.2,9.93,11.47,0.144,0,1
2016,Espanola,BG,3.45,7.64,13.67,0.088,0,0
2016,Espanola,BG,3.44,10.39,12.85,0.162,0,0
2016,Espanola,BG,3.3,6.89,12.13,0.074,1,1
2016,Espanola,BG,3.28,7.68,10.77,0.056,2,1
2016,Espanola,BG,3.04,8.08,12.34,0.061,1,0
2016,Espanola,BG,3.36,7.45,11.81,0.094,0,1
2016,Espanola,BG,3.46,8.79,13.65,0.118,0,0
2016,Espanola,BG,3.72,9.17,14.52,0.136,0,1
2016,Espanola,BG,3.83,9.79,15.4,0.154,0,1
2016,Espanola,BG,3.55,8.54,12.57,0.094,0,1
2016,Espanola,BG,2.94,5.7,9.32,0.06,1,1
2016,Espanola,BG,3.34,8.2,12.46,0.07,1,1
2016,Espanola,BG,3.33,7.49,14.93,0.097,0,1
2016,Espanola,BG,3.53,6.8,12.18,0.084,1,1
2016,Espanola,BG,3.64,9.1,13.62,0.132,0,1
2016,Espanola,BG,4.29,9.56,15.15,0.129,0,1
2016,Espanola,BG,3.12,6.94,10.77,0.068,0,1
2016,Espanola,BG,3.37,6.93,10.83,0.081,1,1
2016,Espanola,BG,3.82,9.33,11.59,0.089,1,1
2016,Espanola,BG,3.66,8.53,10.85,0.07,0,1
2016,Espanola,BG,3.88,9.36,12.25,0.126,0,1
2016,Espanola,BG,3.61,7.68,13.52,0.088,0,1
2016,Espanola,BG,3.93,8.72,14.25,0.152,1,1
2016,Espanola,BG,3.21,6.96,12.03,0.079,1,1
2016,Espanola,BG,3.6,9.9,12.24,0.105,0,0
2016,Espanola,BG,3.84,8.74,12.16,0.13,1,1
2016,Espanola,BG,2.79,6.78,9.39,0.068,1,1
2016,Espanola,BG,3.77,8.78,12.31,0.131,1,1
2016,Espanola,BG,3.36,7.81,10.33,0.092,1,1
2016,Espanola,BG,3.58,10.05,14.08,0.148,0,1
2016,Espanola,BG,3.5,8.28,11.67,0.072,1,1
2016,Espanola,BG,3.54,6.87,9.59,0.086,1,1
2016,Espanola,BG,3.38,7.28,11.46,0.093,0,1
2016,Espanola,BG,3.37,8.57,12.94,0.105,0,1
2016,Espanola,BG,2.98,6.7,10.46,0.057,1,1
2016,Espanola,BG,3.35,6.58,10.41,0.079,1,1
2016,Espanola,BG,3.36,7.57,12.14,0.096,1,1
2016,Espanola,BG,4.07,9.37,10.58,0.146,1,1
2016,Espanola,BG,3.49,7.54,10.81,0.089,0,1
2016,Espanola,BG,3.69,8.72,14.27,0.127,0,1
2016,Espanola,BG,3.57,8.07,12.44,0.098,1,1
2016,Espanola,BG,3.3,6.51,11.62,0.064,0,1
2016,Espanola,BG,3.86,8.74,14.21,0.13,1,1
2016,Espanola,BG,3.96,7.14,13.45,0.089,1,0
2016,Espanola,BG,3.58,7.2,12.7,0.092,1,1
2016,Espanola,BG,3.29,7.43,9.76,0.086,1,1
2016,Espanola,BG,3.7,6.78,12.05,0.077,1,1
2016,Espanola,BG,3.31,6.76,11.45,0.073,1,1
2016,Espanola,BG,3.5,7.12,10.32,0.08,1,1
2016,Espanola,BG,3.3,7.04,10.66,0.067,0,1
2016,Espanola,BG,2.99,6.96,11.05,0.04,0,1
2016,Espanola,BG,2.82,5.3,8.52,0.041,1,1
2016,Espanola,BG,3.46,8.53,10.99,0.107,1,1
2016,Espanola,BG,3.49,6.72,9.63,0.06,0,0
2016,Espanola,BG,3.24,8.39,12.14,0.094,1,1
2016,Espanola,BG,3.82,8.58,10.98,0.119,1,0
2016,Espanola,BG,3.24,7.31,9.5,0.071,0,0
2016,Espanola,BG,3.42,7.43,10.06,0.091,0,1
2016,Espanola,BG,3.55,7.61,11.38,0.084,0,1
2016,Espanola,BG,3.81,7.53,10.3,0.086,2,1
2016,Espanola,BG,2.76,7.62,12.42,0.082,0,0
2016,Espanola,BG,3.87,9.47,12.74,0.14,1,1
2016,Espanola,BG,3.63,7.4,11.02,0.099,1,1
2016,Espanola,BG,3.77,8.64,10.23,0.112,1,1
2016,Espanola,BG,3.47,6.52,10.41,0.07,1,1
2016,Espanola,BG,3.88,8.42,12.32,0.124,1,1
2016,Espanola,BG,3.86,7.98,13.84,0.13,1,1
2016,Espanola,BG,2.97,6.49,9.04,0.057,0,1
2016,Espanola,BG,2.84,6.72,9.08,0.065,1,1
2016,Espanola,BG,3.48,8.01,10.85,0.115,1,1
2016,Espanola,BG,3.01,6.32,11.44,0.067,1,1
2016,Espanola,BG,2.93,5.9,9.59,0.066,0,1
2016,Espanola,BG,3.85,7.07,11.83,0.074,0,1
2016,Espanola,BG,3.32,6.14,10.31,0.063,0,1
2016,Espanola,BG,3.53,6.96,9.68,0.084,1,1
2016,Espanola,BG,3.67,6.5,10.6,0.053,0,1
2016,Espanola,BG,2.92,6.69,8.61,0.054,1,1
2016,Espanola,BG,3.49,6.79,10.18,0.074,0,1
2016,Espanola,BG,3.29,6.59,10.54,0.06,1,1
2016,Espanola,BG,3.3,6.53,11.35,0.063,1,1
2016,Espanola,BG,2.89,5.41,9.37,0.048,1,1
2016,Espanola,BG,3.27,7.01,11.03,0.076,1,1
2016,Espanola,BG,3.66,7.79,9.21,0.095,1,1
2016,Espanola,BG,3.17,7.04,10.42,0.065,1,1
2016,Espanola,BG,3.3,6.82,10.83,0.075,1,1
2016,Espanola,BG,3.39,7.42,10.91,0.092,1,1
2016,Espanola,BG,2.9,6.69,9.73,0.062,0,1
2016,Espanola,BG,3.33,6.17,10.21,0.055,0,1
2016,Espanola,BG,2.91,8.15,9.66,0.052,0,1
2016,Espanola,BG,3.03,7.25,10.91,0.048,1,1
2016,Espanola,BG,4.05,6.66,9.21,0.075,0,1
2016,Espanola,BG,2.93,5.43,6.96,0.041,0,1
2016,Espanola,BG,3.14,6.4,12.03,0.062,1,1
2016,Espanola,BG,2.81,6.36,9.23,0.049,1,1
2016,Espanola,BG,2.9,6.04,10.7,0.058,1,1
2016,Espanola,BG,3.15,6.41,11.21,0.049,0,1
2016,Espanola,BG,2.47,4.87,9.81,0.039,1,1
2016,Espanola,PS,2.81,7.14,11.24,0.059,1,0
2016,Espanola,PS,3.11,7.2,12.15,0.059,0,0
2016,Espanola,PS,3.07,8.02,7.09,0.06,0,0
2016,Espanola,PS,2.82,7.76,12.59,0.079,0,0
2016,Espanola,PS,3.35,7.84,9.46,0.075,0,0
2016,Espanola,PS,3.46,8.19,10.65,0.082,0,0
2016,Espanola,PS,2.47,6.44,9.39,0.06,0,0
2016,Espanola,PS,3.2,9.19,12.52,0.06,0,0
2016,Espanola,PS,2.93,7.02,15.35,0.092,0,0
2016,Espanola,PS,2.61,5.58,13.47,0.036,0,0
2016,Espanola,PS,3.1,7.51,10.77,0.087,0,0
2016,Espanola,PS,3.24,6.4,10.33,0.058,0,0
2016,Espanola,PS,2.16,6.12,10.94,0.046,0,0
2016,Espanola,PS,3.21,7.16,11.41,0.076,0,0
2016,Espanola,PS,3.62,6.94,10.06,0.058,0,0
2016,Espanola,PS,3.18,6.61,12.23,0.067,0,0
2016,Espanola,PS,3.18,5.87,11.18,0.042,1,0
2016,Espanola,PS,3.09,8.88,7.08,0.075,1,0
2016,Espanola,PS,2.86,7.08,8.23,0.073,0,0
2016,Espanola,PS,3.45,7.39,9.04,0.079,0,0
2016,Espanola,PS,3.53,8,10.35,0.103,0,0
2016,Espanola,PS,3.28,7.03,11.96,0.076,0,0
2016,Espanola,PS,2.76,6.77,9.17,0.059,0,0
2016,Espanola,PS,3.32,6.66,11.42,0.07,0,0
2016,Espanola,PS,3.96,8.07,10.12,0.122,0,0
2016,Espanola,PS,2.49,5.8,10.75,0.03,0,0
2016,Espanola,PS,2.74,6.45,9.72,0.057,0,0
2016,Espanola,PS,3.2,5.83,8.74,0.063,0,0
2016,Espanola,PS,2.6,6.16,6.27,0.037,1,0
2016,Espanola,PS,2.96,7.01,8.36,0.057,1,0
2016,Espanola,PS,2.82,7.27,11.43,0.064,0,0
2016,Espanola,PS,3.2,7.17,13.89,0.088,0,0
2016,Espanola,PS,2.9,5.33,9.45,0.056,0,0
2016,Espanola,PS,2.62,6.6,8.27,0.055,0,0
2016,Espanola,PS,2.91,5.32,11.76,0.037,1,0
2016,Espanola,PS,2.66,7.09,10.33,0.058,0,0
2016,Espanola,PS,2.23,8.73,NA,0.035,0,0
2016,Espanola,PS,2.05,3.85,8.63,0.011,0,0
2016,Espanola,PS,2.74,7.33,10.31,0.062,0,0
2016,Espanola,PS,2.7,5.92,6.79,0.043,0,0
2016,Espanola,PS,3.11,6.71,10.04,0.064,0,0
2016,Espanola,PS,2.33,4.97,9.02,0.02,0,0
2016,Espanola,PS,2.66,6.33,9.21,0.045,0,0
2016,Espanola,PS,2.67,7.48,8.75,0.055,1,0
2016,Espanola,PS,2.87,4.83,11.53,0.028,0,0
2016,Espanola,PS,2.4,5.85,9.1,0.041,0,0
2016,Espanola,PS,3.5,6.59,11.1,0.076,0,0
2016,Espanola,PS,2.69,6.19,9.24,0.038,1,0
2016,Espanola,PS,2.79,6.44,7.83,0.048,0,0
2016,Espanola,PS,2.45,6.16,6.65,0.028,0,0
2016,Espanola,PS,2.67,5.24,9.93,0.05,0,0
2016,Espanola,PS,2.99,5.49,8.39,0.047,1,0
2016,Espanola,PS,2.91,7.1,10.2,0.079,0,0
2016,Espanola,PS,3.32,8.26,10.85,0.09,0,0
2016,Espanola,PS,3.02,6.68,11.42,0.063,0,0
2016,Espanola,PS,2.93,6.12,11.11,0.054,0,0
2016,Espanola,PS,3.35,6.61,10.9,0.073,0,0
2016,Espanola,PS,2.69,5.54,8.44,0.039,0,0
2016,Espanola,PS,2.8,6.05,6.36,0.047,1,0
2016,Espanola,PS,2.32,4.84,7.18,0.028,0,0
2016,Espanola,PS,2.81,6.22,6.55,0.045,2,0
2016,Espanola,PS,2.71,5.54,10.25,0.052,0,0
2016,Espanola,PS,2.65,5.88,7.15,0.038,0,0
2016,Espanola,PS,2.51,5.59,5.85,0.039,1,0
2016,Espanola,PS,2.67,5.82,8.93,0.05,0,0
2016,Espanola,PS,2.8,6.42,14.17,0.064,0,0
2016,Espanola,PS,2.57,5.3,9.19,0.028,0,0
2016,Espanola,PS,2.48,5.36,7.64,0.036,0,0
2016,Espanola,PS,2.52,5.42,8.13,0.052,0,0
2016,Espanola,PS,2.53,5.07,10.23,0.04,0,0
2016,Espanola,PS,2.6,6.21,8.89,0.044,0,0
2016,Espanola,PS,2.36,5.37,7.19,0.032,1,0
2016,Espanola,PS,2.07,6.27,7.76,0.036,1,0
2016,Espanola,PS,2.87,6.39,10.24,0.057,1,0
2016,Espanola,PS,2.75,7.1,8.72,0.045,1,0
2016,Espanola,PS,2.26,6.66,7.61,0.037,0,0
2016,Espanola,PS,3.1,8.79,10.24,0.066,0,0
2016,Espanola,PS,2.66,5.17,7.1,0.04,0,0
2016,Espanola,PS,2.33,5.33,8,0.035,0,0
2016,Espanola,PS,3.01,6.34,5.66,0.068,0,0
2016,Espanola,PS,2.53,5.68,8.09,0.041,0,0
2016,Espanola,PS,2.21,4.99,8.02,0.032,0,0
2016,Espanola,PS,3.2,5.11,7.11,0.046,0,0
2016,Espanola,PS,2.64,5.46,10.66,0.032,1,0
2016,Espanola,PS,2.44,6.12,6.98,0.038,0,0
2016,Espanola,PS,2.83,7.06,7.53,0.061,1,0
2016,Espanola,PS,2.54,4.91,8.15,0.028,0,0
2016,Espanola,PS,2.59,6.15,6.85,0.041,1,0
2016,Espanola,PS,2.91,4.82,9.33,0.009,4,0
2016,Espanola,PS,2.4,5.57,5.99,0.038,0,0
2016,Espanola,PS,2.72,6.53,7.99,0.039,2,0
2016,Espanola,PS,2.65,5.86,7.27,0.045,0,0
2016,Espanola,PS,2.61,5.91,7.21,0.045,0,0
2016,Espanola,PS,2.3,4.59,9.06,0.005,2,0
2016,Espanola,PS,2.43,4.6,5.96,0.021,0,0
2016,Espanola,PS,2.57,4.94,6.51,0.032,0,0
2016,Espanola,PS,1.23,6.28,8.96,0.032,0,0
2016,Espanola,PS,2.22,4.23,6.52,0.018,0,0
2016,Espanola,PS,2.51,6.37,7.05,0.038,1,0
2016,Espanola,PS,2.66,4.78,9.02,0.01,4,0
2017,Santa.Cruz,EG3,3.73,5.82,12.36,NA,0,0
2017,Santa.Cruz,EG3,3.05,7.26,10.63,NA,5,1
2017,Santa.Cruz,EG3,3.8,5.91,10.8,NA,1,0
2017,Santa.Cruz,EG3,3.22,6.97,12.56,NA,0,1
2017,Santa.Cruz,EG3,4.17,6.67,9.66,NA,0,0
2017,Santa.Cruz,EG3,3.36,8.5,11.49,NA,1,1
2017,Santa.Cruz,EG3,3.77,5.88,11.64,NA,0,0
2017,Santa.Cruz,EG3,3.33,8.43,4.39,NA,4,1
2017,Santa.Cruz,EG3,3.82,9.17,13.2,NA,1,1
2017,Santa.Cruz,EG3,4.25,7.61,13.38,NA,0,0
2017,Santa.Cruz,EG3,2.95,6.73,9.59,NA,1,1
2017,Santa.Cruz,EG3,2.81,7.76,4.86,NA,5,1
2017,Santa.Cruz,EG3,2.92,6.78,12.76,NA,0,1
2017,Santa.Cruz,EG3,2.8,5.3,12.27,NA,1,1
2017,Santa.Cruz,EG3,2.46,6.14,10.7,NA,0,1
2017,Santa.Cruz,EG3,2.38,6,12.56,NA,0,1
2017,Santa.Cruz,EG3,3.44,4.93,11.58,NA,0,0
2017,Santa.Cruz,EG3,3.44,6.73,12.75,NA,0,1
2017,Santa.Cruz,EG3,3.39,6.05,12.33,NA,0,0
2017,Santa.Cruz,EG3,3.32,6.82,10.02,NA,5,1
2017,Santa.Cruz,EG3,2.88,5.52,10.72,NA,0,0
2017,Santa.Cruz,EG3,3.26,8.42,11.91,NA,2,1
2017,Santa.Cruz,EG3,3.52,7.71,14.15,NA,1,1
2017,Santa.Cruz,EG3,4.54,6.48,10.24,NA,1,0
2017,Santa.Cruz,EG3,2.74,4.73,10.96,NA,3,0
2017,Santa.Cruz,EG3,3.13,5.36,10.97,NA,4,0
2017,Santa.Cruz,EG3,3.62,8.73,11.31,NA,0,1
2017,Santa.Cruz,EG3,3.15,5.57,8.35,NA,0,0
2017,Santa.Cruz,EG3,2.73,5.62,13.43,NA,1,1
2017,Santa.Cruz,EG3,4.43,7.02,12.49,NA,0,0
2017,Santa.Cruz,EG3,3.96,5.93,12.44,NA,1,0
2017,Santa.Cruz,EG3,3.3,7.3,14.56,NA,1,1
2017,Santa.Cruz,EG3,3.21,7.32,10.62,NA,2,1
2017,Santa.Cruz,EG3,2.88,5.85,8.13,NA,3,1
2017,Santa.Cruz,EG3,5.16,7.1,12.11,NA,0,0
2017,Santa.Cruz,EG3,3.91,7.11,10.15,NA,0,0
2017,Santa.Cruz,EG3,3.24,5.88,9.92,NA,2,0
2017,Santa.Cruz,EG3,3.3,8.42,10.78,NA,1,1
2017,Santa.Cruz,EG3,2.94,6.9,11.08,NA,0,0
2017,Santa.Cruz,EG3,3.77,6.43,9.85,NA,4,0
2017,Santa.Cruz,EG3,5.43,9.42,13.41,NA,0,1
